Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2022-04-27,85.5057975,Halifax Dartmouth,Halifax,covN2,solid
2022-05-02,81.5530375,Halifax Dartmouth,Halifax,covN2,solid
2022-05-04,64.256325,Halifax Dartmouth,Halifax,covN2,solid
2022-05-09,78.217445,Halifax Dartmouth,Halifax,covN2,solid
2022-05-11,72.2506525,Halifax Dartmouth,Halifax,covN2,solid
2022-05-16,56.8917975,Halifax Dartmouth,Halifax,covN2,solid
2022-05-18,73.7621175,Halifax Dartmouth,Halifax,covN2,solid
2022-05-23,140.5711025,Halifax Dartmouth,Halifax,covN2,solid
2022-05-25,171.31461,Halifax Dartmouth,Halifax,covN2,solid
2022-05-30,102.0730825,Halifax Dartmouth,Halifax,covN2,solid
2022-06-01,39.8725675,Halifax Dartmouth,Halifax,covN2,solid
2022-06-06,43.31208,Halifax Dartmouth,Halifax,covN2,solid
2022-06-08,79.489155,Halifax Dartmouth,Halifax,covN2,solid
2022-06-13,62.7681075,Halifax Dartmouth,Halifax,covN2,solid
2022-06-15,26.5879675,Halifax Dartmouth,Halifax,covN2,solid
2022-06-20,38.1937275,Halifax Dartmouth,Halifax,covN2,solid
2022-06-22,41.407225,Halifax Dartmouth,Halifax,covN2,solid
2022-06-27,22.1748475,Halifax Dartmouth,Halifax,covN2,solid
2022-06-29,14.7632175,Halifax Dartmouth,Halifax,covN2,solid
2022-07-04,28.58355,Halifax Dartmouth,Halifax,covN2,solid
2022-07-06,57.8029525,Halifax Dartmouth,Halifax,covN2,solid
2022-07-11,80.998615,Halifax Dartmouth,Halifax,covN2,solid
2022-07-13,135.0930625,Halifax Dartmouth,Halifax,covN2,solid
2022-07-18,162.8009525,Halifax Dartmouth,Halifax,covN2,solid
2022-07-20,194.021445,Halifax Dartmouth,Halifax,covN2,solid
2022-07-25,138.8814,Halifax Dartmouth,Halifax,covN2,solid
2022-07-27,58.2348475,Halifax Dartmouth,Halifax,covN2,solid
2022-08-01,61.2929575,Halifax Dartmouth,Halifax,covN2,solid
2022-08-03,32.762705,Halifax Dartmouth,Halifax,covN2,solid
2022-08-08,36.198805,Halifax Dartmouth,Halifax,covN2,solid
2022-08-10,41.5412825,Halifax Dartmouth,Halifax,covN2,solid
2022-08-15,23.0958675,Halifax Dartmouth,Halifax,covN2,solid
2022-08-17,29.3383125,Halifax Dartmouth,Halifax,covN2,solid
2022-08-22,51.627005,Halifax Dartmouth,Halifax,covN2,solid
2022-08-24,545.17916,Halifax Dartmouth,Halifax,covN2,solid
2022-08-29,579.3357575,Halifax Dartmouth,Halifax,covN2,solid
2022-08-31,90.1858675,Halifax Dartmouth,Halifax,covN2,solid
2022-09-05,48.3236125,Halifax Dartmouth,Halifax,covN2,solid
2022-09-07,25.4204775,Halifax Dartmouth,Halifax,covN2,solid
2022-09-12,13.69198,Halifax Dartmouth,Halifax,covN2,solid
2022-09-14,19.3939625,Halifax Dartmouth,Halifax,covN2,solid
2022-09-19,23.80166,Halifax Dartmouth,Halifax,covN2,solid
2022-09-21,36.2774075,Halifax Dartmouth,Halifax,covN2,solid
2022-09-26,39.32021,Halifax Dartmouth,Halifax,covN2,solid
2022-09-28,24.9341475,Halifax Dartmouth,Halifax,covN2,solid
2022-10-03,36.15382,Halifax Dartmouth,Halifax,covN2,solid
2022-10-05,80.18351,Halifax Dartmouth,Halifax,covN2,solid
2022-10-10,87.2187925,Halifax Dartmouth,Halifax,covN2,solid
2022-10-12,64.52786,Halifax Dartmouth,Halifax,covN2,solid
2022-10-17,83.3188575,Halifax Dartmouth,Halifax,covN2,solid
