date,seven_day_rolling_avg,location,region,measureID,fractionID,viral_load,province_abbr,region_pop,pruid,province,province_pop
2023-03-02,43.4851925,Dominion-Bridgeport,Dominion-Bridgeport,covN2,solid,22.06648,NS,1953,12,Nova Scotia / Nouvelle-Écosse,969383
2023-03-06,58.1473975,Dominion-Bridgeport,Dominion-Bridgeport,covN2,solid,94.228315,NS,1953,12,Nova Scotia / Nouvelle-Écosse,969383
2020-11-12,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-11-19,3.63791,Halifax Dartmouth,Halifax,covN2,solid,3.63791,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-11-23,3.318955,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-11-26,2,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-03,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-04,4.92729,Halifax Dartmouth,Halifax,covN2,solid,6.85458,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-07,4.28486,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-09,3.463645,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-11,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-14,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-16,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-18,2.33333333333333,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-21,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-22,2,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-23,2,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-29,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-30,2,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2020-12-31,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-04,1.5,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-06,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-08,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-11,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-13,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-15,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-18,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-20,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-22,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-25,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-27,2.33333333333333,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-01-29,2.33333333333333,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-01,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-03,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-05,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-08,2.33333333333333,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-10,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-12,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-15,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-17,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-19,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-22,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-24,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-02-26,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-01,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-03,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-05,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-08,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-10,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-12,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-15,2.50007333333333,Halifax Dartmouth,Halifax,covN2,solid,3.50022,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-17,3.16674,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-19,3.16674,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-22,5.03559833333333,Halifax Dartmouth,Halifax,covN2,solid,9.106795,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-24,6.904585,Halifax Dartmouth,Halifax,covN2,solid,8.60696,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-26,10.7911233333333,Halifax Dartmouth,Halifax,covN2,solid,14.659615,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-29,8.755525,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-03-31,6.21987166666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-05,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-07,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-12,2,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-14,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-19,4.25863,Halifax Dartmouth,Halifax,covN2,solid,5.51726,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-21,6.9442975,Halifax Dartmouth,Halifax,covN2,solid,8.371335,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-26,16.1123375,Halifax Dartmouth,Halifax,covN2,solid,23.85334,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-04-28,26.9279475,Halifax Dartmouth,Halifax,covN2,solid,30.002555,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-03,38.40005,Halifax Dartmouth,Halifax,covN2,solid,46.797545,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-05,56.30516,Halifax Dartmouth,Halifax,covN2,solid,65.812775,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-10,41.494375,Halifax Dartmouth,Halifax,covN2,solid,17.175975,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-12,37.9185925,Halifax Dartmouth,Halifax,covN2,solid,58.66121,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-17,43.828865,Halifax Dartmouth,Halifax,covN2,solid,28.99652,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-19,19.8887725,Halifax Dartmouth,Halifax,covN2,solid,10.781025,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-24,10.904675,Halifax Dartmouth,Halifax,covN2,solid,11.028325,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-26,9.0103425,Halifax Dartmouth,Halifax,covN2,solid,6.99236,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-05-31,4.99618,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-02,3.366735,Halifax Dartmouth,Halifax,covN2,solid,3.73347,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-07,5.10094,Halifax Dartmouth,Halifax,covN2,solid,6.46841,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-09,8.56606,Halifax Dartmouth,Halifax,covN2,solid,10.66371,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-14,7.87677,Halifax Dartmouth,Halifax,covN2,solid,5.08983,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-16,4.64739,Halifax Dartmouth,Halifax,covN2,solid,4.20495,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-21,3.602475,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-23,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-28,2,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-06-30,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-05,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-07,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-12,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-14,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-19,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-22,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-26,2,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-07-28,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-02,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-04,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-09,1,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-11,3.091135,Halifax Dartmouth,Halifax,covN2,solid,5.18227,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-16,4.091135,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-18,3.51036,Halifax Dartmouth,Halifax,covN2,solid,4.02072,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-23,3.51036,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-25,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-08-30,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-01,2,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-06,2,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-08,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-13,4.75068,Halifax Dartmouth,Halifax,covN2,solid,6.50136,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-15,7.041985,Halifax Dartmouth,Halifax,covN2,solid,7.58261,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-20,12.47651,Halifax Dartmouth,Halifax,covN2,solid,17.37041,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-22,14.9582675,Halifax Dartmouth,Halifax,covN2,solid,12.546125,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-27,8.20739,Halifax Dartmouth,Halifax,covN2,solid,3.868655,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-09-29,4.7057625,Halifax Dartmouth,Halifax,covN2,solid,5.54287,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-04,6.44789,Halifax Dartmouth,Halifax,covN2,solid,7.35291,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-06,8.68942,Halifax Dartmouth,Halifax,covN2,solid,10.02593,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-11,7.826985,Halifax Dartmouth,Halifax,covN2,solid,5.62804,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-13,6.97103,Halifax Dartmouth,Halifax,covN2,solid,8.31402,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-18,16.41047,Halifax Dartmouth,Halifax,covN2,solid,24.50692,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-20,18.079455,Halifax Dartmouth,Halifax,covN2,solid,11.65199,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-25,7.325995,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-10-27,6.8263725,Halifax Dartmouth,Halifax,covN2,solid,10.652745,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-01,6.8263725,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-03,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-08,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-10,3.8754175,Halifax Dartmouth,Halifax,covN2,solid,4.750835,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-15,3.8754175,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-17,2,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-22,16.6759875,Halifax Dartmouth,Halifax,covN2,solid,32.351975,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-24,19.48908,Halifax Dartmouth,Halifax,covN2,solid,6.626185,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-11-29,5.849475,Halifax Dartmouth,Halifax,covN2,solid,5.072765,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-01,5.3240625,Halifax Dartmouth,Halifax,covN2,solid,5.57536,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-06,3.28768,Halifax Dartmouth,Halifax,covN2,solid,1,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-09,2,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-13,3.71716,Halifax Dartmouth,Halifax,covN2,solid,4.43432,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-15,6.809355,Halifax Dartmouth,Halifax,covN2,solid,12.993745,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-20,12.6081,Halifax Dartmouth,Halifax,covN2,solid,12.222455,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-22,13.59571,Halifax Dartmouth,Halifax,covN2,solid,14.968965,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-27,42.32235,Halifax Dartmouth,Halifax,covN2,solid,69.675735,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2021-12-29,116.148805,Halifax Dartmouth,Halifax,covN2,solid,162.621875,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-03,169.75168,Halifax Dartmouth,Halifax,covN2,solid,176.881485,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-05,122.3690575,Halifax Dartmouth,Halifax,covN2,solid,67.85663,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-10,61.847235,Halifax Dartmouth,Halifax,covN2,solid,55.83784,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-12,55.73647,Halifax Dartmouth,Halifax,covN2,solid,55.6351,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-17,65.6071875,Halifax Dartmouth,Halifax,covN2,solid,75.579275,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-19,46.2941425,Halifax Dartmouth,Halifax,covN2,solid,17.00901,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-24,26.4008975,Halifax Dartmouth,Halifax,covN2,solid,35.792785,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-26,58.0500625,Halifax Dartmouth,Halifax,covN2,solid,80.30734,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-01-31,49.28856,Halifax Dartmouth,Halifax,covN2,solid,18.26978,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-02,19.0161425,Halifax Dartmouth,Halifax,covN2,solid,19.762505,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-07,14.649795,Halifax Dartmouth,Halifax,covN2,solid,9.537085,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-09,6.2685425,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-14,22.8176525,Halifax Dartmouth,Halifax,covN2,solid,42.635305,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-16,29.517205,Halifax Dartmouth,Halifax,covN2,solid,16.399105,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-21,12.7989025,Halifax Dartmouth,Halifax,covN2,solid,9.1987,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-23,11.858075,Halifax Dartmouth,Halifax,covN2,solid,14.51745,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-02-28,8.758725,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-02,4.1056925,Halifax Dartmouth,Halifax,covN2,solid,5.211385,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-07,4.9439325,Halifax Dartmouth,Halifax,covN2,solid,4.67648,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-09,3.83824,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-14,3,Halifax Dartmouth,Halifax,covN2,solid,3,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-16,3.753315,Halifax Dartmouth,Halifax,covN2,solid,4.50663,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-21,4.01908,Halifax Dartmouth,Halifax,covN2,solid,3.53153,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-23,5.71809,Halifax Dartmouth,Halifax,covN2,solid,7.90465,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-28,6.694705,Halifax Dartmouth,Halifax,covN2,solid,5.48476,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-03-30,7.5208075,Halifax Dartmouth,Halifax,covN2,solid,9.556855,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-04,45.11995,Halifax Dartmouth,Halifax,covN2,solid,80.683045,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-06,93.8393675,Halifax Dartmouth,Halifax,covN2,solid,106.99569,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-11,83.3647225,Halifax Dartmouth,Halifax,covN2,solid,59.733755,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-13,60.7187975,Halifax Dartmouth,Halifax,covN2,solid,61.70384,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-18,70.90001,Halifax Dartmouth,Halifax,covN2,solid,80.09618,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-20,67.237065,Halifax Dartmouth,Halifax,covN2,solid,54.37795,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-25,63.03135,Halifax Dartmouth,Halifax,covN2,solid,71.68475,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-04-27,85.5057975,Halifax Dartmouth,Halifax,covN2,solid,99.326845,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-02,81.5530375,Halifax Dartmouth,Halifax,covN2,solid,63.77923,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-04,64.256325,Halifax Dartmouth,Halifax,covN2,solid,64.73342,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-09,78.217445,Halifax Dartmouth,Halifax,covN2,solid,91.70147,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-11,72.2506525,Halifax Dartmouth,Halifax,covN2,solid,52.799835,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-16,56.8917975,Halifax Dartmouth,Halifax,covN2,solid,60.98376,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-18,73.7621175,Halifax Dartmouth,Halifax,covN2,solid,86.540475,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-23,140.5711025,Halifax Dartmouth,Halifax,covN2,solid,194.60173,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-25,171.31461,Halifax Dartmouth,Halifax,covN2,solid,148.02749,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-05-30,102.0730825,Halifax Dartmouth,Halifax,covN2,solid,56.118675,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-01,39.8725675,Halifax Dartmouth,Halifax,covN2,solid,23.62646,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-06,43.31208,Halifax Dartmouth,Halifax,covN2,solid,62.9977,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-08,79.489155,Halifax Dartmouth,Halifax,covN2,solid,95.98061,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-13,62.7681075,Halifax Dartmouth,Halifax,covN2,solid,29.555605,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-15,26.5879675,Halifax Dartmouth,Halifax,covN2,solid,23.62033,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-20,38.1937275,Halifax Dartmouth,Halifax,covN2,solid,52.767125,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-22,41.407225,Halifax Dartmouth,Halifax,covN2,solid,30.047325,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-27,22.1748475,Halifax Dartmouth,Halifax,covN2,solid,14.30237,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-06-29,14.7632175,Halifax Dartmouth,Halifax,covN2,solid,15.224065,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-04,28.58355,Halifax Dartmouth,Halifax,covN2,solid,41.943035,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-06,57.8029525,Halifax Dartmouth,Halifax,covN2,solid,73.66287,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-11,80.998615,Halifax Dartmouth,Halifax,covN2,solid,88.33436,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-13,135.0930625,Halifax Dartmouth,Halifax,covN2,solid,181.851765,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-18,162.8009525,Halifax Dartmouth,Halifax,covN2,solid,143.75014,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-20,194.021445,Halifax Dartmouth,Halifax,covN2,solid,244.29275,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-25,138.8814,Halifax Dartmouth,Halifax,covN2,solid,33.47005,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-07-27,58.2348475,Halifax Dartmouth,Halifax,covN2,solid,82.999645,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-08-01,61.2929575,Halifax Dartmouth,Halifax,covN2,solid,39.58627,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-08-03,32.762705,Halifax Dartmouth,Halifax,covN2,solid,25.93914,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
2022-08-08,36.198805,Halifax Dartmouth,Halifax,covN2,solid,46.45847,NS,439819,12,Nova Scotia / Nouvelle-Écosse,969383
